106), 43.00, 41.00, 259.00, 41.00, 34.00, 44.20, 40.00, 261.60, 43.40, 34.60, -1, -0.002165, -1, -1
107), 44.00, 36.00, 264.00, 44.00, 38.00, 43.80, 38.60, 262.20, 44.00, 36.60, 1, 0.007514, -1, -1
108), 43.00, 48.00, 259.00, 48.00, 41.00, 43.80, 40.40, 261.00, 45.40, 39.00, -1, -0.035423, -1, -1
109), 46.00, 34.00, 264.00, 48.00, 41.00, 44.80, 39.00, 261.00, 45.40, 39.60, -1, -0.029465, -1, -1
110), 48.00, 34.00, 261.00, 43.00, 26.00, 44.80, 38.60, 261.40, 44.80, 36.00, -1, -0.019735, -1, -1
111), 48.00, 34.00, 259.00, 34.00, 26.00, 45.80, 37.20, 261.40, 43.40, 34.40, -1, -0.008194, -1, 1
112), 46.00, 36.00, 264.00, 31.00, 26.00, 46.20, 37.20, 261.40, 40.80, 32.00, 1, 0.002486, -1, 1
113), 44.00, 39.00, 262.00, 29.00, 28.00, 46.40, 35.40, 262.00, 37.00, 29.40, 1, 0.014436, -1, 1
114), 43.00, 41.00, 262.00, 34.00, 39.00, 45.80, 36.80, 261.60, 34.20, 29.00, 1, 0.023425, 1, 1
115), 39.00, 38.00, 264.00, 33.00, 41.00, 44.00, 37.60, 262.20, 32.20, 32.00, 1, 0.030355, 1, 1
116), 46.00, 34.00, 262.00, 36.00, 34.00, 43.60, 37.60, 262.80, 32.60, 33.60, 1, 0.045416, 1, 1
117), 44.00, 39.00, 265.00, 31.00, 28.00, 43.20, 38.20, 263.00, 32.60, 34.00, 1, 0.052648, 1, 1
118), 43.00, 39.00, 264.00, 31.00, 31.00, 43.00, 38.20, 263.40, 33.00, 34.60, 1, 0.058180, 1, 1
119), 43.00, 38.00, 264.00, 36.00, 39.00, 43.00, 37.60, 263.80, 33.40, 34.60, 1, 0.065859, 1, 1
120), 48.00, 34.00, 264.00, 38.00, 44.00, 44.80, 36.80, 263.80, 34.40, 35.20, 1, 0.031155, 1, 1
121), 48.00, 33.00, 261.00, 46.00, 44.00, 45.20, 36.60, 263.60, 36.40, 37.20, 1, 0.006855, 1, -1
122), 43.00, 39.00, 264.00, 41.00, 31.00, 45.00, 36.60, 263.40, 38.40, 37.80, 1, 0.026043, 1, -1
123), 41.00, 41.00, 264.00, 44.00, 39.00, 44.60, 37.00, 263.40, 41.00, 39.40, 1, 0.022066, 1, -1
124), 44.00, 36.00, 264.00, 46.00, 39.00, 44.80, 36.60, 263.40, 43.00, 39.40, 1, 0.004613, 1, -1
125), 44.00, 38.00, 264.00, 43.00, 28.00, 44.00, 37.40, 263.40, 44.00, 36.20, -1, -0.013959, 1, -1
126), 48.00, 43.00, 265.00, 41.00, 26.00, 44.00, 39.40, 264.20, 43.00, 32.60, -1, -0.038193, 1, -1
127), 44.00, 36.00, 264.00, 48.00, 39.00, 44.20, 38.80, 264.20, 44.40, 34.20, -1, -0.032939, -1, -1
128), 44.00, 38.00, 262.00, 43.00, 28.00, 44.80, 38.20, 263.80, 44.20, 32.00, -1, -0.023430, -1, -1
129), 43.00, 41.00, 262.00, 41.00, 31.00, 44.60, 39.20, 263.40, 43.20, 30.40, -1, -0.022255, -1, -1
130), 43.00, 34.00, 262.00, 48.00, 39.00, 44.40, 38.40, 263.00, 44.20, 32.60, -1, -0.040676, -1, -1
131), 43.00, 36.00, 264.00, 38.00, 41.00, 43.40, 37.00, 262.80, 43.60, 35.60, 1, 0.014101, -1, 1
132), 44.00, 36.00, 261.00, 36.00, 31.00, 43.40, 37.00, 262.20, 41.20, 34.00, 1, 0.030525, -1, 1
133), 48.00, 49.00, 265.00, 31.00, 28.00, 44.20, 39.20, 262.80, 38.80, 34.00, 1, 0.014044, 1, 1
134), 44.00, 41.00, 261.00, 31.00, 29.00, 44.40, 39.20, 262.60, 36.80, 33.60, 1, 0.050009, 1, 1
135), 43.00, 38.00, 264.00, 31.00, 43.00, 44.40, 40.00, 263.00, 33.40, 34.40, 1, 0.041509, 1, 1
136), 43.00, 38.00, 259.00, 36.00, 41.00, 44.40, 40.40, 262.00, 33.00, 34.40, 1, 0.052304, 1, 1
137), 46.00, 36.00, 259.00, 31.00, 28.00, 44.80, 40.40, 261.60, 32.00, 33.80, 1, 0.031938, 1, 1
138), 46.00, 49.00, 265.00, 31.00, 28.00, 44.40, 40.40, 261.60, 32.00, 33.80, 1, 0.030924, 1, 1
139), 44.00, 39.00, 264.00, 31.00, 29.00, 44.40, 40.00, 262.20, 32.00, 33.80, 1, 0.055215, 1, 1
140), 43.00, 36.00, 264.00, 31.00, 41.00, 44.40, 39.60, 262.20, 32.00, 33.40, 1, 0.039478, 1, 1
141), 44.00, 39.00, 265.00, 41.00, 28.00, 44.60, 39.80, 263.40, 33.00, 30.80, 1, 0.006290, 1, -1
142), 43.00, 38.00, 259.00, 48.00, 41.00, 44.00, 40.20, 263.40, 36.40, 33.40, -1, -0.012671, 1, -1
143), 46.00, 38.00, 264.00, 46.00, 34.00, 44.00, 38.00, 263.20, 39.40, 34.60, 1, 0.004262, 1, -1
